index,url,type
7899,ee.psu.edu/Directory/FacultyInfo/Doherty/DohertyProfilePage.aspx,benign
7900,losangeles.blockshopper.com/zips/90274/streets/paseo_del_mar?page=2,benign
7901,http://censor.net.ua/jokes/all/page/1786/hero/0/category/0/interval/5/author/0/sortby/date,benign
7902,pbshawaii.org/home/index.php,benign
7903,s-deluxe.com/txawf/hredi/emma/emma.htm,benign
7904,http://copremon.com.br/fique-por-dentro.html?start=20,defacement
7905,http://www.clinick.com.br/index.php?option=com_content&view=article&id=86&Itemid=17,defacement
7906,dailymotion.com/video/xkuqx_common-ft-kanye-west-go_music,benign
7907,itv.com/formula1/races/italian-grand-prix/,benign
7908,cv3.coventrytelegraph.net/2009/01/telegraph-cup-keeps-league-riv.html,benign
7909,legacy.suburbanchicagonews.com/obituaries/stng-beaconnews/obituary.aspx?n=david-dreier&pid=148484241,benign
7910,http://www.jnpiraq.net/arabic/index.php?option=com_content&view=article&id=193&Itemid=15,defacement
7911,answers.com/topic/eric-gales-1,benign
7912,http://diply.com/diply-news/philadelphia-amtrak-train-crash-derail-6-dead-derailment/125170,benign
7913,answers.com/topic/mosquito-disambiguation,benign
7914,youtube.com/watch?v=zu6ObHwiReA,benign
7915,pearl-apartments.com/,benign
7916,sharispiebag.com/,benign
7917,http://9779.info/%E4%B8%AD%E5%AD%A6%E7%94%9F%E7%B2%98%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,malware
7918,quebecgetaways.com/festival-du-monde-arabe-de-montreal,benign
7919,gf.nd.gov/,benign
7920,lib.unc.edu/mss/uars/uhist.html,benign
7921,finda.co.nz/business/listing/4nw48p/vision-college/,benign
7922,http://wxztjz.com/e/public/onclick?enews=donews&classid=65&id=123,malware
7923,blackdiamondequipment.com/en-us/journal/climb/athletes/bd-athlete-sonnie-trotter-reports-on-his-attempt-to-free-climb-the-prophet-vi-514-r-on-el-capitan,benign
7924,tviv.org/ABC_Family,benign
7925,linkedin.com/pub/dir/rick/rodriguez,benign
7926,emsb.qc.ca/en/pressroom_en/pages/onepressrelease.asp?id=449,benign
7927,zoominfo.com/people/Gerrard_Ryan_1087780809.aspx,benign
7928,utmb.edu/,benign
7929,edtech.kennesaw.edu/web/oceans.html,benign
7930,http://thesecretsontheinside.com/index.php?%2Flearn-more.html,defacement
7931,bell.ca/,benign
7932,connect.in.com/betty-sue-lynn/photo-gallery.html,benign
7933,stgeorgecleveland.com/,benign
7934,archives.nd.edu/findaids/ead/index/DET004.htm,benign
7935,tulsatvmemories.com/boyd.html,benign
7936,bus-boys.com/,benign
7937,http://www.portmacau.com/gaj/product_show.asp?id=53,defacement
7938,http://olx.ro/i2/mama-si-copilul/carucioare-si-patuturi/marsupii-hamuri-premergatoare/gtm.start,benign
7939,atlanta.citysearch.com/profile/map/622267560/stockbridge_ga/aldi.html,benign
7940,http://redigitando2012.com/Citi2012../,phishing
7941,escort-ireland.com/home.html,benign
7942,collegeview.com/schools/itt-technical-institute-matteson/,benign
7943,y8.com/games/Back_at_the_Barnyard_Rip_Roarin_Rodent,benign
7944,celebopedia.net/caroline-dhavernas/,benign
7945,spoke.com/info/pBZeoEb/HeidiPluska,benign
7946,hubcap.clemson.edu/~campber/parrot.html,benign
7947,alamedainfo.com/san_leandro_california.htm,benign
7948,http://www.2ndtimedesigns.com/mailto/component?link=7add590fe80325ebd2ca12dc34be5798b0485ba5,defacement
7949,apositivemove.com.au/olympians,benign
7950,http://themeforest.net/item/industrial-architects-engineers-html5-template/full_screen_preview/11063029,benign
7951,michellesfamilytree.com/grpf0330.html,benign
7952,espn.go.com/nba/player/_/id/2009/james-jones,benign
7953,pktube.onepakistan.com/uspehi/,benign
7954,http://www.ninopizzaria.com.br/index.php?option=com_content&view=article&id=93&Itemid=111,defacement
7955,cbssports.com/nhl/players/playerpage/557239/zach-parise,benign
7956,steamcommunitly.site88.net,phishing
7957,klauskjeldsen.dk/,benign
7958,springvalleywi.com/,benign
7959,lorraineyoungpottery.blogspot.com/,benign
7960,goodmorningsms.net/,benign
7961,http://shiloinc.com/index.php?option=com_content&view=article&id=191&Itemid=236,defacement
7962,lead411.com/Allen_Barr_154267.html,benign
7963,http://ap.org/Content/AP-In-The-News/2013/AP-Exclusive-Nuke-officers-left-blast-door-open,benign
7964,acppromotions.ca,phishing
7965,users.accesscomm.ca/gbraun/guitar/tunes.htm,benign
7966,kansascity.com/2011/01/25/2609374/elizabeth-alex-downsizing-role.html,benign
7967,features.rr.com/topic/Alex_Tagliani,benign
7968,mediafire.com/?yml4l10nmnm,benign
7969,http://kccs.nichost.ru/index.php?option=com_content&view=article&id=14&Itemid=6,defacement
7970,mdb-calendar.mdb.uscourts.gov/,benign
7971,trails.com/city-trails.aspx?keyword=Black%20Diamond&state=WA,benign
7972,missouri.hometownlocator.com/mo/cass/drexel.cfm,benign
7973,retrobike.co.uk/forum/viewtopic.php?t=162704,benign
7974,agius.com/birgu/history.htm,benign
7975,http://foroalcazares.com/index.php/noticias/124,defacement
7976,vecinoonline.webcindario.com,phishing
7977,montrealplus.ca/montreal/venues/carrefour-langelier,benign
7978,facebook.com/pages/Aston-Villa-FC/109815455703558,benign
7979,curranwhittington.com/,benign
7980,hallmark.com/online/product/,benign
7981,mcgill.ca/music/events/concerts/,benign
7982,amazon.com/16-Boomerang-Case-Pack-48/dp/B000WFGF20,benign
7983,hotelrooms.com/USA_Washington_Zillah.html,benign
7984,http://kaempre.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2thZW1wcmUuY29tL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTYxOjA0MDMyMDEwLW1oaC1mb3JzY2hlci11bnRlcnN1Y2hlb,defacement
7985,http://www.atthetopproperties.com/wp-includes/hod/dwgdoc/,phishing
7986,en.goldenmap.com/Alfred_A._Arraj,benign
7987,http://www.cuxhaven.cc/index.php?option=com_comprofiler&task=userProfile&user=66,defacement
7988,bizjournals.com/atlanta/print-edition/2011/08/05/childrens-emory-get-4m-for-health.html,benign
7989,http://www.reyderocha.com.co/x.txt,defacement
7990,youtube.com/watch?v=kt2ytbn-Gyg,benign
7991,http://www.designinsideonline.com.au/resources/interior-design-whats-your-style/beach-coastal-interior-design,defacement
7992,http://www.teapu.net/search.asp,defacement
7993,westernaviators.com/,benign
7994,anna.vandersteen-budel.nl,phishing
7995,pixeljam.com/,benign
7996,commons.wikimedia.org/wiki/Order_of_the_Garter,benign
7997,joyhiphop.com/pc_34.asp?class1id=34,benign
7998,dixoncreekmore.com/aboutus.html,benign
7999,biz.yahoo.com/ic/13/13233.html,benign
8000,veromi.com/Thomas-J-Garza.aspx,benign
8001,ehow.com/facts_7304843_1998-f150-steering-suspension-specifications.html,benign
8002,http://www.proagroin.org/en.feed?type=rss,defacement
8003,http://www.verall.com.pl/oferta.html?start=10,defacement
8004,lescegeps.com/nouvelles/2010-05-24_vingt-six_etudiants_recoivent_les_bourses_les_plus_genereuses_de_lhistoire_du_cegep_de_sa,benign
8005,financial-dictionary.thefreedictionary.com/Transactional+account,benign
8006,nndb.com/people/228/000025153/,benign
8007,associatedcontent.com/article/1667030/walt_disney_studios_home_entertainment.html,benign
8008,redfin.com/GA/Conyers/1468-Queenie-Smith-Rd-NE-30012/home/25261388,benign
8009,cornwall-holidays.org/,benign
8010,facebook.com/pages/CKOI-FM/105975766100240,benign
8011,jason-heyward-rookie-cards.com/,benign
8012,en.wikipedia.org/wiki/Russell_Stover_Candies,benign
8013,veiligwerkendomgeving.nl,phishing
8014,http://www.egejewelry.com/index.php?option=com_rsgallery2&page=inline&id=32,defacement
8015,http://pgee-kardjali.com/index.php?option=com_content&view=article&id=110:2010-05-04-18-12-52&catid=44&Itemid=56&lang=bg,defacement
8016,http://interpark.com/product/MallDisplay.do?_method=Detail&sc.shopNo=0000100000&sc.dispNo=001930&sc.prdNo=2648941470&bm1=bottom&bm2=prd,benign
8017,inc-support.ml,phishing
8018,oystermushrooms.net/,benign
8019,mobileoffice.about.com/,benign
8020,http://www.hotsource.ch/index.php?option=com_content&view=article&id=78&Itemid=67,defacement
8021,metrolyrics.com/hit-the-lights-lyrics-metallica.html,benign
8022,spokeo.com/Steve+Stephenson,benign
8023,ceptetebkampanyaonay.com,phishing
8024,dunhamwilcox.net/ct/trinity_church_1.htm,benign
8025,baseball-reference.com/players/v/vanbuty01.shtml,benign
8026,http://2301patricia.home.comcast.net/~2301patricia/,phishing
8027,therawfoodwoman.com,phishing
8028,brooklyneagle.com/,benign
8029,http://www.verall.com.pl/component/mailto/index.html?tmpl=component&link=d7404aa9415dd6b15cb9990b290b57a1cd0fba56,defacement
8030,thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=U1ARTU0001324,benign
8031,oxfordproperties.com/leasing/EN/officeList.aspx?regID=15,benign
8032,cafepress.com/overtheedge,benign
8033,weblogs.sun-sentinel.com/news/politics/dcblog/2011/09/,benign
8034,imdb.com/name/nm0169351/,benign
8035,aloafuel.com,phishing
8036,encyclopedia2.thefreedictionary.com/Smith%2c+John,benign
8037,http://s-tab.ru/latunnie-tablichki.html,defacement
8038,transformationsministry.com/,benign
8039,fanbase.com/Ted-Eck,benign
8040,co.allen.oh.us/mus.php,benign
8041,http://www.seduction.ee/artiklid/63-viimaks-ometi-kevadised-hormoonid-moellavad-ja-pulbitsevad,defacement
8042,en.goldenmap.com/Ahuntsic-Cartierville,benign
8043,napoleon-series.org/research/commanders/c_bruyere.html,benign
8044,answers.com/topic/allan-melvin-1,benign
8045,eastbay.com/product/model:82303/sku:17410555/nike-college-twill-shorts-mens/syracuse/white/orange/,benign
8046,http://www.lafavoritacb.com/index.php?option=com_content&view=article&catid=42:atencioncliente&id=91:cgc&Itemid=78,defacement
8047,freewebs.com/aeroscale/dujin.htm,benign
8048,baseball-reference.com/players/b/berryke01.shtml,benign
8049,wiki.answers.com/Q/Who_blows_the_horn_on_judgement_day,benign
8050,http://www.superlagoa.com.br/index.php?option=com_contactmap&view=contactmap&id=10&Itemid=230&lang=pt,defacement
8051,theprovince.com/sports/three+blows+keep+Jason+Arakgi+down/5429377/story.html,benign
8052,tpmdc.talkingpointsmemo.com/2011/04/scott-brown-praises-paul-ryan-says-everything-is-on-the-table-for-medicare.php,benign
8053,espn.go.com/college-football/team/_/id/2641/texas-tech-red-raiders,benign
8054,theunofficialmartinguitarforum.yuku.com/,benign
8055,http://www.artzone-chronicles.fr/index.php?option=com_content&view=article&id=128:night-school-de-cj-daugherty&catid=40:litterature&Itemid=12,defacement
8056,corporationwiki.com/Florida/Palm-City/paul-f-boucher-P6800533.aspx,benign
8057,http://www.applausemovie.com/ask-cast/109,defacement
8058,owona.net,phishing
8059,http://onlineigri.net/all-games/fighting-games,defacement
8060,deadspin.com/5690560/,benign
8061,mylife.com/c-147134638,benign
8062,scorespro.com/,benign
8063,encyclopedia.com/topic/Lester_Willis_Young.aspx,benign
8064,mccord-museum.qc.ca/scripts/tours_circuits.php?Lang=1&public,benign
8065,http://hdfcbank.com/personal/making-payments/fund-transfer/emonies-national-electronic-funds-transfer,benign
8066,zoocasa.com/en/areas/19665-Montreal-Quebec?listings_page=2,benign
8067,pontiac.mi.us/departments/hdc_home.html,benign
8068,glennbarclay.gq,phishing
8069,http://thenextweb.com/apps/2011/07/24/the-complete-list-of-top-instagram-apps/instaprint/gtm.js,benign
8070,uwo.ca/english/canadianpoetry/cpjrn/vol13/burnett.htm,benign
8071,artnet.fr/artistes/Nathan-Oliveira/,benign
8072,en.wikipedia.org/wiki/Anna_Leonowens,benign
8073,loudfamily.com/game.html,benign
8074,http://hotlinegsm.com/products/mobile-and-tablet/motorola-atrix-2-detail,malware
8075,mp3raid.com/music/krizz_kaliko_anxiety.html,benign
8076,armed-guard.com/ag25p.html,benign
8077,amazon.com/Building-Book-Cathedral-David-Macaulay/dp/0395921473,benign
8078,www.impm.upel.edu.ve/Imagenes/impm.bin,malware
8079,marketwatch.com/investing/stock/DST/news,benign
8080,actorsandfilm.gather.com/,benign
8081,mbwillhistory.com/page_90.html,benign
8082,larosashop.bid,phishing
8083,giantmonsters.blogspot.com/2005/12/deep-sea-monster-reigo.html,benign
8084,rootsweb.ancestry.com/~ohross/Schools/arrow_1969.htm,benign
8085,cfmps-impts-aj.com,phishing
8086,videosurf.com/mario-larocque-170888,benign
8087,http://www.develi.org.tr/index.php/resmler/item/193/asInline.html,defacement
8088,linkedin.com/pub/robert-curtiss/1a/996/b7,benign
8089,bookrags.com/biography/olwen-margaret-wymark-dlb/,benign
8090,thecanadianencyclopedia.com/index.cfm?PgNm=ArchivedFeatures&Params=A25,benign
8091,guardian.co.uk/film/2011/nov/02/terrence-malick-two-new-films,benign
8092,freebase.com/view/en/sue_downey,benign
8093,epodunk.com/cgi-bin/genInfo.php?locIndex=9767,benign
8094,yellowpages.com/rock-springs-wy/mip/cournoyer-gerard-md-750042,benign
8095,http://coratradecenter.ro/catalog-produse/category/10/hartie-si-articole-din-hartie,defacement
8096,http://lovettz.com/large-decorative-wall-clocks-for-sale/large-decorative-wall-clocks-black/,malware
8097,goapele.bandcamp.com/track/ease-your-mind-ft-pep-love,benign
8098,tcm.com/mediaroom/video/84492/Saratoga-Original-Trailer-.html,benign
8099,weirdlovemakers.com/under_4.html,benign
8100,http://cheezburger.com/8491583232/funny-sign-pic-kids-smoking?ref=leftarrow&siteId=1264,benign
8101,soundcloud.com/disney-music-group-emea/collision-of-worlds,benign
8102,ca.ratemyteachers.com/fernand-seguin-ecole/36504-s,benign
8103,http://thenextweb.com/media/2014/10/15/cable-required-hbo-will-launch-standalone-streaming-service-us-next-year/gtm.js,benign
8104,facebook.com/mchllkinney,benign
8105,en.wikipedia.org/wiki/H%C3%A9l%C3%A8ne_Laverdi%C3%A8re,benign
8106,http://nguyentandung.org/vi-sao-trung-quoc-huy-truyen-hinh-truc-tiep-duyet-binh-nga-vao-phut-chot.html,benign
8107,greengablesinnpg.com/,benign
8108,http://www.applausemovie.com/news/179-on-the-air-in-palm-springs,defacement
8109,linkedin.com/in/ryanmscott,benign
8110,americansinfrance.net/TravelPlanner/Vacation-Apartments-Latin-Quarter.cfm,benign
8111,thepiratebay.org/torrent/5261081/Patrick_Watson_discography,benign
8112,flixster.com/actor/tara-spencernairn,benign
8113,http://censor.net.ua/photo_news/335661/v_kieve_gorel_rynok_yunost_ogon_tushili_bolee_chasa_foto,benign
8114,wn.com/James_Springer_White,benign
8115,http://www.duplexindustrial.com.au/conveyor-belt-cleaner-system.html,defacement
8116,forum.verygames.net/showthread.php?42812-Probl?me-de-Gungame/page3,benign
8117,en.wikipedia.org/wiki/Fogarty,benign
8118,en.wikipedia.org/wiki/Holy_Rosary_Historic_District,benign
8119,webhome.idirect.com/~avdichuk/2003Canstruction.html,benign
8120,blogto.com/eat_drink/2011/06/the_top_5_dive_bars_on_queen_street/,benign
8121,ogilvy.com/,benign
8122,http://www.abertosp.com/index.php?option=com_content&view=article&id=219:premiacao&catid=61:2013&Itemid=105,defacement
8123,http://www.musimagen.com/index.php?option=com_content&view=article&id=7:cursos-talleres-y-seminarios&Itemid=66,defacement
8124,koimoi.com/bollywood-news/abhinay-deo-got-lucky-with-delhi-belly/,benign
8125,http://apoiojur.com.br/index.php?%2FSobre-Nos%2Fequipe.html,defacement
8126,girlports.com/lesbiantravel/destinations/montreal/bars_nightclubs,benign
8127,http://www.trafficcontrolmky.com.au/index.php?option=com_content&view=article&id=49&Itemid=56,defacement
8128,seattledance.org/english/,benign
8129,merchantcircle.com/business/Russell.Stover.Candies.352-748-6282,benign
8130,http://superuser.com/questions/105933/windows-7-license-move-from-32bit-to-64bit-with-oem-key-with-lenovo,benign
8131,worthpoint.com/worthopedia/los-angeles-rams-electric-football-76130999,benign
8132,http://www.reisszwigge.com/index.php?option=com_user&view=remind,defacement
8133,en.wikipedia.org/wiki/Television,benign
8134,usarootsreggaedubexpo.com/,benign
8135,soccerticketsonline.com/toronto-fc-2008-season-preview/,benign
8136,manta.com/c/mm4j5fg/national-bank-of-canada,benign
8137,linkedin.com/pub/pauline-perrignon/13/59/365,benign
8138,timesleader.com/news/hottopics/home_rule/Tim_McGinley_runs_for_county_council_03-29-2011.html,benign
8139,theratepayersdefensefund.com,phishing
8140,emiliosalazar.org,phishing
8141,brainyhistory.com/topics/g/grey.html,benign
8142,kcshmo.com/laugh_o_gram_studio.htm,benign
8143,suite101.com/article.cfm/canadas_military/71412,benign
8144,ssdssilaw.com/,benign
8145,content.usatoday.com/topics/topic/Natasha+Vital,benign
8146,rootsweb.ancestry.com/~arbradle/groupsheets/davidson.html,benign
8147,duncanblog.dailymail.co.uk/2011/06/canadian-grand-prix-jenson-buttons-brilliance-epitomises-golden-age-for-formula-one-.html,benign
8148,chrisnfrench.webspace.virginmedia.com/famtree_cm.htm,benign
8149,lugaluda.com/kanye-west-car-accident-kanye-west-died-rip-kanye-west/,benign
8150,manta.com/c/mmc851x/ktrb,benign
8151,expedia.com/Paris-Hotels-Hilton-Paris-Charles-De-Gaulle-Airport.h12101.Hotel-Information,benign
8152,roadbikereview.com/cat/2001-bikes-and-older/older-touring-bike/waterford-precision-cycles/2000-rse-11-rd-spt-extended-105/prd_23185_1612crx.aspx,benign
8153,locusbooks.wordpress.com/,benign
8154,http://www.symedin.com/plus/feedback.php?aid=38&ftype=bad,defacement
8155,theclassicporn.com/actor/Candy%20Samples.html,benign
8156,baseball-almanac.com/players/player.php?p=cannich01,benign
8157,celebritywonder.ugo.com/html/robertpatrick.html,benign
8158,tvguide.com/celebrities/james-whitmore-jr/208279,benign
8159,http://www.alldayrec.co.uk/index.php?option=com_content&view=article&id=9&Itemid=49,defacement
8160,http://www.e-bizafrica.co.za/index.php?option=com_user&view=reset,defacement
8161,nlbpa.com/smith__hilton.html,benign
8162,dcd.com/case_studies/0811/081140.html,benign
8163,http://www.be-werber.de/index.php?option=com_impressum&view=impressum&Itemid=73,defacement
8164,answers.yahoo.com/question/index?qid=20100215141122AAopWmS,benign
8165,http://torcache.net/torrent/995C2FB05C57F4E814BBEF1EAD00CF0A91E1AAF3.torrent?title=[kickass.to]the.last.survivors.2014.english.movies.hdrip.xvid.aac.new.source.with.sample.rdx,benign
8166,youtube.com/watch?v=TzFl6sWHmXI,benign
8167,grandviewcabins.net/500879.html,benign
8168,http://www.viverelagheula.net/wp-content/plugins/akismet/paypal.com.au/initthi.html?UsingSSL=&amp;bshowgif=&amp;cmd=SignIn&amp;co_partnerId=2&amp;errmsg=&amp;i1=&amp;pUserId=&amp;pa1=&amp;pa2=&amp;pag,phishing
8169,stylusmagazine.com/articles/the_rubber_room/reynols-hearse-akufen-and-dsp.htm,benign
8170,http://www.sciclubmarzocco.it/index.html?option=com_content&view=article&id=79:il-marzocco-che-non-ti-aspetti&catid=1:latest&Itemid=105&fontstyle=f-smaller,defacement
8171,http://www.sportscity.co.th/index.php/Pro-Shop/index.html,defacement
8172,playboy.com/girls/playmates/directory/1976month.html,benign
8173,themonthly.com/architexture11-06.html,benign
8174,cptdb.ca/wiki/index.php?title=Kansas_City_Area_Transportation_Authority,benign
8175,marriagesintexas.com/index_pages/1987-135.html,benign
8176,soundtrackcollector.com/title/60190/Triplettes+De+Belleville%2C+Les,benign
8177,bireyselsube-iade.com,phishing
8178,facebook.com/SteveLangRealEstate,benign
8179,http://kenh14.vn/2-tek/mau-thiet-ke-iwatch-ket-hop-hai-hoa-thoi-trang-va-cong-nghe-201427224056694.chn,benign
8180,http://paypal.com.cgi.bin.bb570c8713a0a5e9a5c1ed51ffa731e0.tardas.com.tr/update/secure/672bfcaa73dbfe28bff5bc77604084fa/4a1bd3b5bace2de18575661d0c3842c4/,phishing
8181,answers.yahoo.com/question/index?qid=20110804045234AApDssR,benign
8182,http://www.jardinerie-beloeil.be/plantes/m/report_pl_m.html,defacement
8183,music.yahoo.com/manuel-romero/,benign
8184,verificacion-seguridads.com,phishing
8185,georgesmithmusic.com/,benign
8186,barkerscottgelfandandjames.blogspot.com/,benign
8187,yellowpages.com/lowell-mi/hotels,benign
8188,cdicasup.beget.tech,phishing
8189,justwatchingwithjamesdowling.blogspot.com/,benign
8190,xfinitytv.comcast.net/tv/Keen-Eddie/9592/full-episodes,benign
8191,ville.montreal.qc.ca/pls/portal/url/PAGE/CENTRE_HIST_EN/REP_UTILITAIRES/COM_11,benign
8192,http://spplodz.nazwa.pl/archiwum/2008_01a.php,defacement
8193,http://www.kingsmillshotel.com/dining/baby-shower,defacement
8194,amazon.com/Spectrometric-Identification-Organic-Compounds-Silverstein/dp/0471393622,benign
8195,http://otomoto.pl/oferta/jonsered-110-zx-do-drewna-rotator-hds-do-lasu-ID2bFllc.html,benign
8196,facebook.com/pages/Fly-Sally-Fly-A-True-Story-of-Sallys-Flight-to-Freedom/137100872968786,benign
8197,youtube.com/watch?v=TcS3iKBpC0o,benign
8198,zillow.com/homedetails/511-Battleground-Rd-Chesnee-SC-29323/11767110_zpid/,benign
8199,http://www.karafarin1964.com/index.html,defacement
8200,strangemusicinc.net/product_info.php?products_id=9075,benign
8201,wiki.worldflicks.org/rosemont_-_la_petite-patrie.html,benign
8202,http://bon-dom.com/retseptyi-soleniy/solenie-tomatov,defacement
8203,hullnumber.com/AKA-54,benign
8204,http://9779.info/%E8%8A%B1%E6%9C%B5%E6%AF%9B%E7%BA%BF%E8%B4%B4%E7%94%BB/,malware
8205,http://www.keve-kiserdo.hu/portal/index.php?option=com_content&view=article&id=500:rendhagyo-enek-ora-2013-0114-kiserd&catid=39:hirek&Itemid=191,defacement
8206,http://depositphotos.com/login.html?url=%2F70116413%2Fstock-photo-art-concept-double-exposure-girl.html,benign
8207,stockdalefuneral.com/Obituaries/Obituary_Prevost_Gary.html,benign
8208,houseofnames.com/crepeau-family-crest,benign
8209,en.wikipedia.org/wiki/John_Sim,benign
8210,new.music.yahoo.com/bootsauce/videos/,benign
8211,whitepages.com/people/jean-pouliot-2,benign
8212,almorale.com/GSBC.html,benign
8213,http://www.speyerseminar.de/cms/index.php?option=com_content&view=article&id=251&Itemid=386,defacement
8214,http://themeforest.net/item/iconiac-flat-blog-magazine-wordpress-theme/full_screen_preview/9646086,benign
8215,http://motthegioi.vn/thu-choi/jaquet-droz-tieng-tich-tac-thoi-gian-vang-vong-3-the-ky-187364.html,benign
8216,http://tinnhanh360.net/ban-sao-son-tung-m-tp-chap-nhan-bi-nem-da-de-co-tien-phu-giup-gia-dinh.html,benign
8217,http://en.qqus.asia/login/en/index.htm,phishing
8218,pipl.com/directory/people/Musa/Kazim,benign
8219,http://9779.info/%E6%A0%91%E5%8F%B6%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,malware
8220,uk.linkedin.com/pub/leslie-roberts/a/47a/987,benign
8221,casbahdecor.com/cat_moroccan_bedding.cfm,benign
8222,connect.in.com/tory-epps/profile-275439.html,benign
8223,thebestchesstables.com/links/grandmasters.html,benign
8224,http://allrecipes.com/Recipe/One-Pan-Orecchiette-Pasta/Detail.aspx?soid=home_pins_2,benign
8225,http://www.sri-lanka-reisen.eu/galerie/6-sri-lanka-hotels/detail/210-gaestehaus-hikkaduwa-samanala-2.html?tmpl=component,defacement
8226,streema.com/radios/CKJF,benign
8227,etsy.com/shop/everydayeros,benign
8228,http://ameblo.jp/summary/keyword/%E3%83%A1%E3%82%AC%E3%83%9C%E3%83%83%E3%82%AF%E3%82%B9,benign
8229,http://www.artedesignsas.it/component/tag/ditavonteese.html,defacement
8230,http://www.albondon.org/index.php/documentos/36-documentos/88-datos-del-paro-septiembre-2009-en-albondon?tmpl=component&print=1&layout=default&page=,defacement
8231,archive.org/stream/chronologyofwari02greauoft/chronologyofwari02greauoft_djvu.txt,benign
8232,123people.co.uk/s/michele+rose,benign
8233,cheapflights.com/flights-to-washington-state/boston/,benign
8234,http://www.schoolvoorontwikkeling.nl/wat-doen-we/trainingen/86-enneagram-procesmodel,defacement
8235,http://techcrunch.com/2015/05/13/cisco-drops-a-fraction-after-reporting-better-than-expected-fq3-revenue-of-12-14b/,benign
8236,english.turkcebilgi.com/Australian+Football+League,benign
8237,http://www.sikobv.eu/nl.feed?type=atom,defacement
8238,artistdirect.com/artist/edwin-hawkins/426797,benign
8239,evilontwolegs.com/2009/08/the-most-disturbing-horror-films-ever-made/,benign
8240,http://www.seckmauern.de/index.php?option=com_content&view=article&id=46&Itemid=54,defacement
8241,qyingqapp.com,phishing
8242,cs.unm.edu/~forrest/projects/ndb/,benign
8243,youtube.com/watch?v=C3yJxEyX3Tc,benign
8244,argentinaconference.com/,benign
8245,spinner.com/2011/09/21/pop-montreal-2011-arcade-fire/,benign
8246,valiquette1.tripod.com/valiquettefamilytree/Val/idxv.html,benign
8247,wiki.answers.com/Q/What_is_the_New_Zealand_soccer_team_called,benign
8248,imdb.com/title/tt0086979/,benign
8249,http://www.naylorantiques.com/patrimonio/assistencia-dia-noite/54,phishing
8250,http://www.capella.nl/index.php?fontstyle=f-smaller,defacement
8251,http://olx.ro/i2/moda-frumusete/incaltaminte-dama/ghete-botine/moda-frumusete/incaltaminte-dama/ghete-botine,benign
8252,http://bon-dom.com/bochki-i-zhbanyi-dlya-vina-vodki-i-konyaka/zhban-10l-na-podstavke,defacement
8253,education.yahoo.com/reference/encyclopedia/entry/Verendry,benign
8254,torontomazda3.ca/forum/showthread.php?23014-Ontario-Drivers-Attention-(Highway-Traffic-Act-related),benign
8255,hit2020.com/znamenitosti/,benign
8256,orkainc.org/,benign
8257,mobilewebghana.org/,benign
8258,freemason.com/,benign
8259,absoluteastronomy.com/topics/Theodore_Freeman,benign
8260,http://serverfault.com/questions/445390/some-nodes-in-a-cluster-has-higher-frame-value-in-ifconfig,benign
8261,nbcuniversalstore.com/friday-night-lights-original-soundtrack-cd-volume-2/detail.php?p=260778,benign
8262,http://www.ninopizzaria.com.br/index.php?option=com_content&view=article&id=92:guarnicoes&catid=43:cardapio&Itemid=109,defacement
8263,topics.cnn.com/topics/san_diego_chargers,benign
8264,http://www.sandroecicero.com.br/index.html,defacement
8265,jigzone.com/puzzles/59055D4C699F?z=5,benign
8266,rottentomatoes.com/celebrity/guy_stockwell/,benign
8267,http://fazenda.gov.br/institucional/galeria-dos-ministros/regencia-do-principe-dom-pedro,benign
8268,legis.state.pa.us/cfdocs/legis/home/member_information/house_bio.cfm?id=1032,benign
8269,familytreemaker.genealogy.com/users/k/i/n/Peter-B-Kingman/index.html,benign
8270,nbcphiladelphia.com/video/,benign
8271,sra2011.org/exploring,benign
8272,muzlolo.org/103/love+for+what+it+is+anita+pointer+mp3.html,benign
8273,comicsalliance.com/2010/03/21/charlie-huston-wolverine/,benign
8274,corporationwiki.com/Pennsylvania/Pittsburgh/mary-birks/52343576.aspx,benign
8275,http://www.plasmatreatment.co.uk/index.php/plasma-technology-overview?tmpl=component&print=1&page=,defacement
8276,ca.linkedin.com/in/ryanscott77,benign
8277,docstoc.com/docs/19733008/EarthjusticE-annual-rEport-2009,benign
8278,http://homeandawayapts.com/links/34-linkspage/7-amousedesign.html,defacement
8279,filmguide.wikia.com/wiki/Kyle_MacLachlan,benign
8280,http://hsv-deswalm.nl/index.php?option=com_agora&task=search&Itemid=62&lang=nl,defacement
8281,http://www.colegiovalledelmiro.es/es/fs,defacement
8282,torrentreactor.net/torrents/4152531/The-One-Show-Lionel-Blair-%2809-June-2009%29-PDTV-%28XviD%29,benign
8283,manta.com/c/mm3ppj8/stan-bowman-construction-llc,benign
8284,http://skelbiucia.lt/transportas/paslaugos/sniego-valymas-kaune-865641801-57,defacement
8285,http://www.118bm.com/images/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fbmtlzkhus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,phishing
